657	-0.0674308
658	-0.0622246
659	-0.0569772
660	-0.0516739
661	-0.0463263
662	-0.0409608
663	-0.0355891
664	-0.0301992
665	-0.0247781
666	-0.0193391
667	-0.0139196
668	-0.00854921
669	-0.00322528
670	0.00207866
671	0.00738011
672	0.0126668
673	0.0179068
674	0.0230753
675	0.0281664
676	0.0331852
677	0.0381333
678	0.0430072
679	0.0478051
680	0.0525271
681	0.0571662
682	0.0617032
683	0.0661174
684	0.0704029
685	0.0745721
686	0.0786384
687	0.0825986
688	0.0864344
689	0.0901298
690	0.0936835
691	0.0971001
692	0.100375
693	0.103495
694	0.106454
695	0.109264
696	0.111943
697	0.114489
698	0.116872
699	0.119061
700	0.121055
701	0.122887
702	0.124589
703	0.126158
704	0.127559
705	0.128763
706	0.129773
707	0.130617
708	0.131318
709	0.131871
710	0.132255
711	0.132465
712	0.132515
713	0.132421
714	0.132181
715	0.131782
716	0.131217
717	0.130507
718	0.129679
719	0.128741
720	0.127674
721	0.126457
722	0.125085
723	0.123584
724	0.121977
725	0.12027
726	0.118445
727	0.116478
728	0.114363
729	0.112107
730	0.109721
731	0.107208
732	0.104566
733	0.101792
734	0.0988837
735	0.0958397
736	0.0926633
737	0.0893669
738	0.085971
739	0.0824946
740	0.0789466
741	0.0753262
742	0.0716337
743	0.0678782
744	0.0640744
745	0.0602326
746	0.0563532
747	0.052431
748	0.0484627
749	0.0444479
750	0.0403852
751	0.0362716
752	0.0321102
753	0.0279162
754	0.0237119
755	0.0195119
756	0.0153154
757	0.0111152
758	0.00691647
759	0.00274259
760	-0.0013805
761	-0.00544677
762	-0.00947559
763	-0.0134926
764	-0.0175043
765	-0.0214921
766	-0.0254299
767	-0.029306
768	-0.0331264
769	-0.0368983
770	-0.0406136
771	-0.0442502
772	-0.047789
773	-0.0512267
774	-0.0545731
775	-0.0578371
776	-0.061019
777	-0.0641146
778	-0.0671237
779	-0.0700484
780	-0.0728849
781	-0.0756178
782	-0.0782275
783	-0.0807045
784	-0.0830549
785	-0.0852907
786	-0.0874151
787	-0.0894187
788	-0.0912909
789	-0.0930339
790	-0.094663
791	-0.0961909
792	-0.0976117
793	-0.0989017
794	-0.100037
795	-0.101013
796	-0.101844
797	-0.102551
798	-0.103142
799	-0.103612
800	-0.10395
801	-0.104153
802	-0.10423
803	-0.104186
804	-0.104018
805	-0.103716
806	-0.103271
807	-0.102685
808	-0.101968
809	-0.101132
810	-0.100188
811	-0.099139
812	-0.0979822
813	-0.0967129
814	-0.0953244
815	-0.0938124
816	-0.0921787
817	-0.0904327
818	-0.0885869
819	-0.0866506
820	-0.0846264
821	-0.0825128
822	-0.0803091
823	-0.0780179
824	-0.075643
825	-0.0731859
826	-0.0706455
827	-0.0680221
828	-0.0653216
829	-0.0625562
830	-0.0597396
831	-0.0568808
832	-0.0539796
833	-0.0510273
834	-0.0480145
835	-0.0449403
836	-0.0418167
837	-0.0386638
838	-0.0354973
839	-0.0323197
840	-0.0291227
841	-0.0258995
842	-0.0226547
843	-0.0194016
844	-0.0161499
845	-0.0128979
846	-0.00963881
847	-0.00637478
848	-0.00312281
849	9.65375e-05
850	0.00327638
851	0.00642843
852	0.00956916
853	0.0127011
854	0.0158081
855	0.0188691
856	0.0218736
857	0.0248244
858	0.0277271
859	0.0305798
860	0.0333765
861	0.0361151
862	0.0387991
863	0.0414287
864	0.0439933
865	0.0464772
866	0.0488726
867	0.0511863
868	0.0534296
869	0.0556039
870	0.0576983
871	0.0597014
872	0.0616134
873	0.0634419
874	0.0651876
875	0.0668377
876	0.0683775
877	0.0698079
878	0.0711473
879	0.0724125
880	0.0735991
881	0.0746831
882	0.0756438
883	0.0764831
884	0.0772223
885	0.0778795
886	0.0784533
887	0.0789283
888	0.0792935
889	0.0795529
890	0.0797178
891	0.0797927
892	0.0797727
893	0.0796531
894	0.0794387
895	0.0791414
896	0.0787683
897	0.078316
898	0.0777759
899	0.0771448
900	0.0764277
901	0.0756332
902	0.074767
903	0.0738303
904	0.0728226
905	0.0717417
906	0.0705822
907	0.0693372
908	0.0680041
909	0.0665889
910	0.0651021
911	0.0635488
912	0.0619225
913	0.060211
914	0.0584087
915	0.0565226
916	0.0545672
917	0.0525534
918	0.050484
919	0.0483591
920	0.046182
921	0.0439602
922	0.0417006
923	0.039407
924	0.0370826
925	0.0347331
926	0.0323651
927	0.0299813
928	0.0275785
929	0.0251513
930	0.0226976
931	0.0202194
932	0.0177201
933	0.0152032
934	0.0126738
935	0.0101399
936	0.0076085
937	0.00508131
938	0.00255563
939	3.33597e-05
940	-0.00247237
941	-0.00494289
942	-0.00736906
943	-0.00976003
944	-0.0121343
945	-0.0145007
946	-0.0168488
947	-0.01916
948	-0.0214257
949	-0.0236536
950	-0.0258551
951	-0.0280278
952	-0.0301547
953	-0.0322194
954	-0.0342189
955	-0.0361611
956	-0.0380498
957	-0.0398775
958	-0.0416348
959	-0.0433235
960	-0.0449574
961	-0.0465469
962	-0.0480861
963	-0.0495568
964	-0.0509454
965	-0.0522537
966	-0.0534918
967	-0.0546632
968	-0.0557595
969	-0.0567695
970	-0.0576914
971	-0.0585336
972	-0.0593047
973	-0.0600065
974	-0.0606358
975	-0.0611915
976	-0.0616747
977	-0.0620821
978	-0.0624037
979	-0.0626302
980	-0.0627636
981	-0.0628176
982	-0.0628046
983	-0.0627238
984	-0.0625642
985	-0.0623189
986	-0.0619947
987	-0.0616055
988	-0.0611566
989	-0.0606377
990	-0.0600342
991	-0.0593422
992	-0.0585724
993	-0.0577387
994	-0.0568461
995	-0.0558906
996	-0.05487
997	-0.0537897
998	-0.0526575
999	-0.0514732
